it,sampling_method,dataset,rotulo,loss_strategy,size,Macro F1
4,TF-IDF,airbnb,TF-IDF,softmax,1000,2.5074796077992927
4,TF-IDF,yelp,TF-IDF,softmax,1000,2.2146568396717115
4,TF-IDF,airbnb,TF-IDF,softmax,1000,2.689311033190357
4,TF-IDF,yelp,TF-IDF,softmax,1000,2.9090374439087276
4,TF-IDF,airbnb,TF-IDF,softmax,1000,2.5420387053007145
4,TF-IDF,yelp,TF-IDF,softmax,1000,2.2545526427873424
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.411614231980168
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.954390980891872
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.877523579532061
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.596047478117707
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.0223416339473914
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.8095490827215297
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.2111377441680022
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.9992896724644806
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.274160370499543
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.3673623930333787
5,TF-IDF,airbnb,TF-IDF,softmax,1000,2.288117726462941
5,TF-IDF,yelp,TF-IDF,softmax,1000,2.667212168268732
1,TF-IDF,airbnb,TF-IDF,softmax,2500,5.429102389226463
1,TF-IDF,yelp,TF-IDF,softmax,2500,6.1821950176682465
1,TF-IDF,airbnb,TF-IDF,softmax,2500,6.61596675496735
1,TF-IDF,yelp,TF-IDF,softmax,2500,7.277093873052677
1,TF-IDF,airbnb,TF-IDF,softmax,2500,7.0667433085704765
1,TF-IDF,yelp,TF-IDF,softmax,2500,6.768698354319216
1,TF-IDF,airbnb,TF-IDF,softmax,2500,5.3067159209705
1,TF-IDF,yelp,TF-IDF,softmax,2500,6.180427625638735
1,TF-IDF,airbnb,TF-IDF,softmax,2500,6.146632657599981
1,TF-IDF,yelp,TF-IDF,softmax,2500,6.114164676545804
1,TF-IDF,airbnb,TF-IDF,softmax,2500,5.490804013299337
1,TF-IDF,yelp,TF-IDF,softmax,2500,5.128985889460934
2,TF-IDF,airbnb,TF-IDF,softmax,2500,6.19539061747034
2,TF-IDF,yelp,TF-IDF,softmax,2500,5.7726536219300115
2,TF-IDF,airbnb,TF-IDF,softmax,2500,7.018411196943155
2,TF-IDF,yelp,TF-IDF,softmax,2500,7.4077183609179595
2,TF-IDF,airbnb,TF-IDF,softmax,2500,7.301080433830486
2,TF-IDF,yelp,TF-IDF,softmax,2500,6.169253208440989
2,TF-IDF,airbnb,TF-IDF,softmax,2500,7.23883723045721
2,TF-IDF,yelp,TF-IDF,softmax,2500,5.046613316150665
2,TF-IDF,airbnb,TF-IDF,softmax,2500,7.059207050335534
2,TF-IDF,yelp,TF-IDF,softmax,2500,7.365953497807905
2,TF-IDF,airbnb,TF-IDF,softmax,2500,5.814756669117032
2,TF-IDF,yelp,TF-IDF,softmax,2500,5.2058987520412545
3,TF-IDF,airbnb,TF-IDF,softmax,2500,6.685789239110408
3,TF-IDF,yelp,TF-IDF,softmax,2500,6.270752636355912
3,TF-IDF,airbnb,TF-IDF,softmax,2500,5.790409441819902
3,TF-IDF,yelp,TF-IDF,softmax,2500,7.202195180545485
3,TF-IDF,airbnb,TF-IDF,softmax,2500,6.550536542361581
3,TF-IDF,yelp,TF-IDF,softmax,2500,5.42025555588689
3,TF-IDF,airbnb,TF-IDF,softmax,2500,6.37470121156708
3,TF-IDF,yelp,TF-IDF,softmax,2500,6.731737976068711
3,TF-IDF,airbnb,TF-IDF,softmax,2500,6.679049474844717
3,TF-IDF,yelp,TF-IDF,softmax,2500,5.9779980571648625
3,TF-IDF,airbnb,TF-IDF,softmax,2500,5.732382893824375
3,TF-IDF,yelp,TF-IDF,softmax,2500,6.192582311208006
4,TF-IDF,airbnb,TF-IDF,softmax,2500,6.874146744775794
4,TF-IDF,yelp,TF-IDF,softmax,2500,5.717102978541048
4,TF-IDF,airbnb,TF-IDF,softmax,2500,6.620187672851424
4,TF-IDF,yelp,TF-IDF,softmax,2500,6.555683250339751
4,TF-IDF,airbnb,TF-IDF,softmax,2500,6.861015217687336
4,TF-IDF,yelp,TF-IDF,softmax,2500,5.475598630846222
4,TF-IDF,airbnb,TF-IDF,softmax,2500,5.297201566808502
4,TF-IDF,yelp,TF-IDF,softmax,2500,6.974244949858663
4,TF-IDF,airbnb,TF-IDF,softmax,2500,5.228723901064912
4,TF-IDF,yelp,TF-IDF,softmax,2500,6.279859284397777
4,TF-IDF,airbnb,TF-IDF,softmax,2500,7.418343940622976
4,TF-IDF,yelp,TF-IDF,softmax,2500,6.4767573130106655
5,TF-IDF,airbnb,TF-IDF,softmax,2500,6.996870489947257
5,TF-IDF,yelp,TF-IDF,softmax,2500,7.202888591730915
5,TF-IDF,airbnb,TF-IDF,softmax,2500,6.135463706552676
5,TF-IDF,yelp,TF-IDF,softmax,2500,7.465577422579214
5,TF-IDF,airbnb,TF-IDF,softmax,2500,6.581993826349715
5,TF-IDF,yelp,TF-IDF,softmax,2500,5.685461089153528
5,TF-IDF,airbnb,TF-IDF,softmax,2500,5.231712836015238
5,TF-IDF,yelp,TF-IDF,softmax,2500,5.412923896624746
5,TF-IDF,airbnb,TF-IDF,softmax,2500,7.492448732882598
5,TF-IDF,yelp,TF-IDF,softmax,2500,5.374323079327793
5,TF-IDF,airbnb,TF-IDF,softmax,2500,6.680284564674089
5,TF-IDF,yelp,TF-IDF,softmax,2500,5.131452545609337
1,TF-IDF,airbnb,TF-IDF,softmax,5000,12.318041602911585
1,TF-IDF,yelp,TF-IDF,softmax,5000,12.67481346479769
1,TF-IDF,airbnb,TF-IDF,softmax,5000,14.24912568498986
1,TF-IDF,yelp,TF-IDF,softmax,5000,13.314792165129997
1,TF-IDF,airbnb,TF-IDF,softmax,5000,10.449597514301237
1,TF-IDF,yelp,TF-IDF,softmax,5000,12.0360351608448
1,TF-IDF,airbnb,TF-IDF,softmax,5000,11.658510612020661
1,TF-IDF,yelp,TF-IDF,softmax,5000,12.951667585090997
1,TF-IDF,airbnb,TF-IDF,softmax,5000,14.51847399598194
1,TF-IDF,yelp,TF-IDF,softmax,5000,11.523754431486982
1,TF-IDF,airbnb,TF-IDF,softmax,5000,10.621044150505584
1,TF-IDF,yelp,TF-IDF,softmax,5000,11.506352556819795
2,TF-IDF,airbnb,TF-IDF,softmax,5000,13.720739681916939
2,TF-IDF,yelp,TF-IDF,softmax,5000,10.500898843905818
2,TF-IDF,airbnb,TF-IDF,softmax,5000,14.581810125536709
2,TF-IDF,yelp,TF-IDF,softmax,5000,14.592346111497354
2,TF-IDF,airbnb,TF-IDF,softmax,5000,11.790295851081856
2,TF-IDF,yelp,TF-IDF,softmax,5000,11.761647815556957
2,TF-IDF,airbnb,TF-IDF,softmax,5000,12.877186885740652
2,TF-IDF,yelp,TF-IDF,softmax,5000,12.707986337512946
2,TF-IDF,airbnb,TF-IDF,softmax,5000,11.94137945711825
2,TF-IDF,yelp,TF-IDF,softmax,5000,11.054171660070491
2,TF-IDF,airbnb,TF-IDF,softmax,5000,14.371961666086102
2,TF-IDF,yelp,TF-IDF,softmax,5000,12.78597494993385
3,TF-IDF,airbnb,TF-IDF,softmax,5000,13.923922783663253
3,TF-IDF,yelp,TF-IDF,softmax,5000,10.579203669946807
3,TF-IDF,airbnb,TF-IDF,softmax,5000,12.444124607190314
3,TF-IDF,yelp,TF-IDF,softmax,5000,13.286937240196648
3,TF-IDF,airbnb,TF-IDF,softmax,5000,13.152927035775141
3,TF-IDF,yelp,TF-IDF,softmax,5000,13.400257997727746
3,TF-IDF,airbnb,TF-IDF,softmax,5000,13.311798972233255
3,TF-IDF,yelp,TF-IDF,softmax,5000,12.267538280928783
3,TF-IDF,airbnb,TF-IDF,softmax,5000,12.819354650589577
3,TF-IDF,yelp,TF-IDF,softmax,5000,12.277490778464896
3,TF-IDF,airbnb,TF-IDF,softmax,5000,12.58727488482637
3,TF-IDF,yelp,TF-IDF,softmax,5000,13.497851602686616
4,TF-IDF,airbnb,TF-IDF,softmax,5000,14.84957808328712
4,TF-IDF,yelp,TF-IDF,softmax,5000,13.503386285204122
4,TF-IDF,airbnb,TF-IDF,softmax,5000,14.052329842155764
4,TF-IDF,yelp,TF-IDF,softmax,5000,12.932059248164897
4,TF-IDF,airbnb,TF-IDF,softmax,5000,10.202244885451515
4,TF-IDF,yelp,TF-IDF,softmax,5000,13.879263453687546
4,TF-IDF,airbnb,TF-IDF,softmax,5000,10.27304610862778
4,TF-IDF,yelp,TF-IDF,softmax,5000,10.968149479500791
4,TF-IDF,airbnb,TF-IDF,softmax,5000,11.050550281217898
4,TF-IDF,yelp,TF-IDF,softmax,5000,13.751061207288242
4,TF-IDF,airbnb,TF-IDF,softmax,5000,10.811358183531988
4,TF-IDF,yelp,TF-IDF,softmax,5000,10.007736315787229
5,TF-IDF,airbnb,TF-IDF,softmax,5000,10.887174094859738
5,TF-IDF,yelp,TF-IDF,softmax,5000,12.217735258624751
5,TF-IDF,airbnb,TF-IDF,softmax,5000,13.165472756031138
5,TF-IDF,yelp,TF-IDF,softmax,5000,12.842123956612005
5,TF-IDF,airbnb,TF-IDF,softmax,5000,13.676850943773774
5,TF-IDF,yelp,TF-IDF,softmax,5000,10.038473366190916
5,TF-IDF,airbnb,TF-IDF,softmax,5000,10.32259991073991
5,TF-IDF,yelp,TF-IDF,softmax,5000,10.843844895658995
5,TF-IDF,airbnb,TF-IDF,softmax,5000,11.027913531647133
5,TF-IDF,yelp,TF-IDF,softmax,5000,13.224364880788217
5,TF-IDF,airbnb,TF-IDF,softmax,5000,10.836669488951978
5,TF-IDF,yelp,TF-IDF,softmax,5000,11.03180654799161
1,TF-IDF,airbnb,TF-IDF,softmax,10000,27.25804920955322
1,TF-IDF,yelp,TF-IDF,softmax,10000,21.312141227543137
1,TF-IDF,airbnb,TF-IDF,softmax,10000,27.39803000887962
1,TF-IDF,yelp,TF-IDF,softmax,10000,29.07074228393743
1,TF-IDF,airbnb,TF-IDF,softmax,10000,27.416727836485062
1,TF-IDF,yelp,TF-IDF,softmax,10000,29.641507635663025
1,TF-IDF,airbnb,TF-IDF,softmax,10000,22.145713724406168
1,TF-IDF,yelp,TF-IDF,softmax,10000,20.253970673520005
1,TF-IDF,airbnb,TF-IDF,softmax,10000,22.949482434872138
1,TF-IDF,yelp,TF-IDF,softmax,10000,29.93126525153398
1,TF-IDF,airbnb,TF-IDF,softmax,10000,20.320512052700213
1,TF-IDF,yelp,TF-IDF,softmax,10000,29.109413870233126
2,TF-IDF,airbnb,TF-IDF,softmax,10000,29.25984553076157
2,TF-IDF,yelp,TF-IDF,softmax,10000,22.565334887142182
2,TF-IDF,airbnb,TF-IDF,softmax,10000,29.663542577820888
2,TF-IDF,yelp,TF-IDF,softmax,10000,20.269059800843507
2,TF-IDF,airbnb,TF-IDF,softmax,10000,25.67972250636534
2,TF-IDF,yelp,TF-IDF,softmax,10000,23.180194516928974
2,TF-IDF,airbnb,TF-IDF,softmax,10000,23.460508911207704
2,TF-IDF,yelp,TF-IDF,softmax,10000,29.387796808780376
2,TF-IDF,airbnb,TF-IDF,softmax,10000,27.02677876602387
2,TF-IDF,yelp,TF-IDF,softmax,10000,23.13806080997073
2,TF-IDF,airbnb,TF-IDF,softmax,10000,28.43274437556696
2,TF-IDF,yelp,TF-IDF,softmax,10000,29.264046175375558
3,TF-IDF,airbnb,TF-IDF,softmax,10000,23.031676392634445
3,TF-IDF,yelp,TF-IDF,softmax,10000,23.46359551800152
3,TF-IDF,airbnb,TF-IDF,softmax,10000,24.596989376513935
3,TF-IDF,yelp,TF-IDF,softmax,10000,21.72618674309523
3,TF-IDF,airbnb,TF-IDF,softmax,10000,26.984474392414118
3,TF-IDF,yelp,TF-IDF,softmax,10000,21.330724746835855
3,TF-IDF,airbnb,TF-IDF,softmax,10000,20.49713454239942
3,TF-IDF,yelp,TF-IDF,softmax,10000,25.861591072853813
3,TF-IDF,airbnb,TF-IDF,softmax,10000,22.086573638030462
3,TF-IDF,yelp,TF-IDF,softmax,10000,28.94008127860962
3,TF-IDF,airbnb,TF-IDF,softmax,10000,20.336610938257245
3,TF-IDF,yelp,TF-IDF,softmax,10000,22.109243519445542
4,TF-IDF,airbnb,TF-IDF,softmax,10000,22.571723425333285
4,TF-IDF,yelp,TF-IDF,softmax,10000,23.445465565487908
4,TF-IDF,airbnb,TF-IDF,softmax,10000,27.670944008572274
4,TF-IDF,yelp,TF-IDF,softmax,10000,27.869008112777635
4,TF-IDF,airbnb,TF-IDF,softmax,10000,28.03148468774637
4,TF-IDF,yelp,TF-IDF,softmax,10000,21.725890006191737
4,TF-IDF,airbnb,TF-IDF,softmax,10000,24.164430657748554
4,TF-IDF,yelp,TF-IDF,softmax,10000,26.45774530895717
4,TF-IDF,airbnb,TF-IDF,softmax,10000,22.779063835282532
4,TF-IDF,yelp,TF-IDF,softmax,10000,29.150064602320075
4,TF-IDF,airbnb,TF-IDF,softmax,10000,24.13466534379631
4,TF-IDF,yelp,TF-IDF,softmax,10000,28.940753091457953
5,TF-IDF,airbnb,TF-IDF,softmax,10000,21.657948161366075
5,TF-IDF,yelp,TF-IDF,softmax,10000,21.739418631277587
5,TF-IDF,airbnb,TF-IDF,softmax,10000,20.674495504529308
5,TF-IDF,yelp,TF-IDF,softmax,10000,22.804863519850656
5,TF-IDF,airbnb,TF-IDF,softmax,10000,26.444271775549595
5,TF-IDF,yelp,TF-IDF,softmax,10000,22.98671726190723
5,TF-IDF,airbnb,TF-IDF,softmax,10000,24.708433907989264
5,TF-IDF,yelp,TF-IDF,softmax,10000,28.47474849451302
5,TF-IDF,airbnb,TF-IDF,softmax,10000,21.490835062997014
5,TF-IDF,yelp,TF-IDF,softmax,10000,25.88618607745641
5,TF-IDF,airbnb,TF-IDF,softmax,10000,25.78154792228946
5,TF-IDF,yelp,TF-IDF,softmax,10000,20.40359711016756
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2963482686259755
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.170868418138413
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.3619425314194264
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.4090820233721653
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.04145106332071
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.2328599461915182
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.118497276744402
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.2178507527005917
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.1547531197244476
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.1036273988678609
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.3389273927593148
1,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0512261808888557
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.3909696091429151
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.3996161954592898
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.4835802095425017
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.4363340975487244
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.3708870335680694
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.2593852884336576
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2947693828285245
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.1183505716804312
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.4981722214835282
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0349794236439136
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.395500113420702
2,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.017238024123786
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.356127838836575
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.489502792132502
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2793335045176553
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0036110628506925
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.092264317521528
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.088415662179071
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2910405327253585
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.314572987454863
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.0704556375845986
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.4201628566932982
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.3933939564553612
3,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0673410858559675
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2269680483653742
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0698162547243752
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.33340416021773
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.2487776850807681
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.1844756037896378
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.190061706046119
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2336047534640553
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.3875938834902828
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.396846876072108
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.119045726862278
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.347383510952095
4,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.4125270452287058
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.0372973891635102
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.0078026381572749
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.2100734606512655
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.2008272249131704
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.0324995064963909
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.303020729306758
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.4826679809876886
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.1113529602180796
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.1374408325669614
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.471976490612527
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,500,1.1927652751581748
5,TF-IDF (class),yelp,TF-IDF (class),softmax,500,1.4150712904265883
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.127785336760997
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.212421118693859
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.729619857021338
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.019253999567065
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.748370749621076
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.441564619843385
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.534922689247123
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.519263019887358
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.381929173385628
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.800108605696951
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.382089669654689
1,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.867685950497542
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.357858452425933
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.358839001727233
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.424091943367551
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.281669675849861
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.007878797715644
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.6050751542941097
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.9243835515976553
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.688282362787525
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.7403823794912725
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.6993984215021722
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.2497681253957285
2,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.1350986202149875
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.16730152422779
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.528570672680905
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.402181008125995
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.976590989136367
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.8002422594672898
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.7944928861610787
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.030505941931048
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.2527639667502055
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.39459514481278
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.896482016299216
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.7773938861569603
3,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.708413882843995
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.0517076249272126
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.399115436491023
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.6474701841516173
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.1337233443019867
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.311451761486497
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.6600305213050213
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.038268571664184
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.440656688204742
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.8641712026983597
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.586819886479017
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.074777467005752
4,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.8208773445533883
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.645325241513339
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.36216895871107
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.589673488711044
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.915635421343701
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.507338311585842
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.4738975372957897
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.9376013703838066
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.3349895186462892
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.5622334727727276
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.289571819348229
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,1000,2.5510728998900443
5,TF-IDF (class),yelp,TF-IDF (class),softmax,1000,2.7426527831679337
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.1056565387358415
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.816384313243008
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.2723228825621655
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.472614492650735
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.395176509140764
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.95757591799357
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.277860787304799
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.951393505168979
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.063714146337895
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.478879347347844
1,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.401902783072175
1,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.252855196093643
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.6659394947703055
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.960426413207465
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.141712469380665
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.026035431341276
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.253731944411287
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.6537782052673435
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.471737145673395
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.179214755979341
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.405483333677965
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.001416434481622
2,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.257058114067014
2,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.816695420769261
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.500428590412128
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.5363747341140455
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.891412462686972
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.588041814214301
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.194847228572451
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.252012095553043
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.113637238685218
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.214562207513371
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.130146552271184
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.15873331825415
3,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.631814267510829
3,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.400391667572671
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,6.381027084319657
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.340673290807859
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.156599099514349
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.740852032676259
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.153372867402597
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.3540239019274605
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.158939005944184
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.003888179279721
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.730670702894398
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.657628902124206
4,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.115218283123162
4,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.6888968246107385
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.371411453246496
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,7.220759556669684
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,5.674068763091466
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,6.2369686241206095
5,TF-IDF (class),airbnb,TF-IDF (class),softmax,2500,7.114069866031741
5,TF-IDF (class),yelp,TF-IDF (class),softmax,2500,5.745047604484031
